root_id,x_coord,score,y_level
720575940604086496,6.72310873169711e-05,17.192981538079348,2
720575940604087230,6.710798899145802e-05,-3.938825078763189,3
720575940604088288,6.648303804635762e-05,-48.19252145584667,5
720575940604091308,6.645052230552339e-05,-32.24608638647762,5
720575940604093984,6.720119083753384e-05,-7.403460158465942,3
720575940604094240,6.71015653024938e-05,-2.3098173811996254,3
720575940604096614,6.46299318890378e-05,-17.58696074380061,4
720575940604099006,6.647812019296942e-05,19.68124318789041,2
720575940604100785,6.657762577037916e-05,-25.131299496676373,4
720575940604101310,6.444916792494083e-05,-9.795834153824732,3
720575940604102880,6.65750048239477e-05,-11.336711315606347,3
720575940604103084,6.643536021604655e-05,-54.19562409079067,5
720575940604103200,6.721662519122967e-05,-7.1187065467166395,3
720575940604104625,6.638039576734403e-05,-15.226867156647405,4
720575940604105137,6.715257225449911e-05,-5.149733160092641,3
720575940604106272,6.633264016363293e-05,15.779845136871526,2
720575940604110513,6.68714049491348e-05,-16.58948645587315,4
720575940604113442,6.0645575636993705e-05,2.068653400440142,2
720575940604114604,6.644091182353917e-05,-29.276690460648503,5
720575940604119842,6.450043534640551e-05,-12.81264228259118,3
720575940604121004,6.682126244464599e-05,-18.22132656617905,4
720575940604121278,6.730267659088389e-05,32.30836241809853,1
720575940604122982,6.667941756259587e-05,-19.104615903260783,4
720575940604125105,6.69617460892385e-05,-18.555935055327136,4
